word,c1,c2,c3,pwc1,pwc2,pwc3,count_doc_cl1,count_doc_cl2,count_doc_cl3,count_doc_len1,count_doc_len2,count_doc_len3
лежать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
достаточно,6,0,1,0.0011918951132300357,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
взять,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
an,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
проекция,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
примитивный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
элемент,21,0,4,0.0015650565554527994,0.00016920473773265651,0.0007731560228854183,4,3,3,11991,3857,4414
цепочка,4,0,5,0.0008513536523071684,0.00016920473773265651,0.000927787227462502,3,3,3,3820,3857,4414
пропускаться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
через,13,0,0,0.0009939652112176073,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
существовать,5,0,10,0.0004247787610619469,0.00016920473773265651,0.0017009432503479202,4,3,3,11991,3857,4414
f,8,0,0,0.001532436574152903,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
существование,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
только,6,3,4,0.0004965595516776619,0.0006768189509306261,0.0007731560228854183,4,3,3,11991,3857,4414
второй,3,0,8,0.0006810829218457347,0.00016920473773265651,0.0013916808411937528,3,3,3,3820,3857,4414
разность,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
членный,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
стянуть,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
ab,8,0,0,0.001532436574152903,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
нетрудно,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
видеть,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
два,17,0,7,0.0012796815014929617,0.00016920473773265651,0.0012370496366166692,4,3,3,11991,3857,4414
причём,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
оба,8,0,1,0.001532436574152903,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
описывать,1,0,5,0.00034054146092286734,0.00016920473773265651,0.000927787227462502,3,3,3,3820,3857,4414
всё,10,0,8,0.0007816941444002274,0.00016920473773265651,0.0013916808411937528,4,3,3,11991,3857,4414
обстоять,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
просто,4,0,6,0.00035523978685612787,0.00016920473773265651,0.0010824184320395857,4,3,3,11991,3857,4414
причина,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
позволять,2,1,11,0.00021302279343889797,0.00033840947546531303,0.001855574454925004,4,3,3,11991,3857,4414
упростить,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
мочь,13,10,32,0.0009967960128159487,0.0018612521150592216,0.005102829751043761,4,3,3,11991,3857,4414
скажем,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
у,10,0,4,0.0007793127878143819,0.00016920473773265651,0.0007731560228854183,4,3,3,11991,3857,4414
нет,6,0,2,0.0011918951132300357,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
нетавтологический,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
описание,2,16,2,0.000510812191384301,0.002876480541455161,0.000463893613731251,3,3,3,3820,3857,4414
двойственный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
поэтому,5,0,2,0.001021624382768602,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
особый,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
интерес,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
вызывать,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
построение,7,0,10,0.000566692640079337,0.00016920473773265651,0.0017009432503479202,4,3,3,11991,3857,4414
отдельный,1,5,5,0.00034054146092286734,0.0010152284263959391,0.000927787227462502,3,3,3,3820,3857,4414
серия,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
подразумевать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
продолжаться,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
линейность,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
хроматический,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
согласно,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
наблюдение,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
дужин,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
заметить,3,0,2,0.0006810829218457347,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
сделать,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
после,3,3,4,0.000283506981359416,0.0006768189509306261,0.0007731560228854183,4,3,3,11991,3857,4414
замена,1,0,4,0.00034054146092286734,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
впрочем,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
существо,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
одновременно,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
вершинный,8,0,0,0.001532436574152903,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
четырёхугольник,10,0,0,0.0018729780350757704,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
назвать,7,0,1,0.0013621658436914694,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
набор,3,1,1,0.0006810829218457347,0.00033840947546531303,0.0003092624091541673,3,3,3,3820,3857,4414
четыре,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
циклический,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
порядок,2,8,5,0.000510812191384301,0.0015228426395939086,0.000927787227462502,3,3,3,3820,3857,4414
j,4,0,0,0.000355694671693818,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
k,23,0,0,0.001701162461015027,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
l,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
индекс,3,0,0,0.00028455573735505443,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
есть,8,0,6,0.001532436574152903,0.00016920473773265651,0.0010824184320395857,3,3,3,3820,3857,4414
тогда,5,0,1,0.001021624382768602,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
q,7,0,0,0.0013621658436914694,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
можно,21,0,8,0.0015665052691540872,0.00016920473773265651,0.0013916808411937528,4,3,3,11991,3857,4414
четырехчленный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
рис,10,0,0,0.0018729780350757704,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
сначала,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
обозначить,7,0,0,0.0013621658436914694,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
нуль,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
остальной,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
графовыя,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
u,8,0,0,0.001532436574152903,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
тождественно,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
свёртка,2,0,4,0.000510812191384301,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
тоже,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
непосредственный,1,0,4,0.00034054146092286734,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
показывать,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
непосредственно,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
слагаемое,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
соотво,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
прямоугольник,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
соответствовать,3,4,10,0.00028374831524437824,0.0008460236886632825,0.0017009432503479202,4,3,3,11991,3857,4414
обязательно,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
но,8,0,16,0.0006396588486140725,0.00016920473773265651,0.002628730477810422,4,3,3,11991,3857,4414
между,10,6,8,0.0007825282777263997,0.0011844331641285956,0.0013916808411937528,4,3,3,11991,3857,4414
взаимно,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
однозначный,2,0,1,0.000510812191384301,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
соответствие,4,22,1,0.0008513536523071684,0.0038917089678511,0.0003092624091541673,3,3,3,3820,3857,4414
привести,2,5,2,0.00021338644284799773,0.0010152284263959391,0.000463893613731251,4,3,3,11991,3857,4414
частный,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
случаем,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
общий,8,6,1,0.0006404326478332029,0.0011844331641285956,0.0003092624091541673,4,3,3,11991,3857,4414
если,34,4,8,0.0024882695862363147,0.0008460236886632825,0.0013916808411937528,4,3,3,11991,3857,4414
замечание,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
сложность,3,0,4,0.0006810829218457347,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
вычисление,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
описать,2,0,5,0.000510812191384301,0.00016920473773265651,0.000927787227462502,3,3,3,3820,3857,4414
тип,9,2,1,0.0017027073046143367,0.0005076142131979696,0.0003092624091541673,3,3,3,3820,3857,4414
нулевой,4,0,0,0.0003556440714133295,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
полиномиальный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
вычислимый,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
бы,3,0,2,0.0006810829218457347,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
ни,4,0,1,0.0008513536523071684,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
значить,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
фиксировать,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
расти,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
пропорционально,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
v,5,1,0,0.001021624382768602,0.00033840947546531303,0.00015463120457708364,3,3,3,3820,3857,4414
нужно,5,0,1,0.0004262877442273535,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
проанализировать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
лишь,2,0,4,0.000510812191384301,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
окрестность,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
радиус,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
рёберный,10,0,0,0.0018729780350757704,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
e1,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
e2,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
e3,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
e4,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
различный,17,0,14,0.0012808652956664058,0.00016920473773265651,0.002319468068656255,4,3,3,11991,3857,4414
замкнутый,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
путь,17,0,0,0.0012789540997584197,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
первый,3,0,9,0.0006810829218457347,0.00016920473773265651,0.0015463120457708365,3,3,3,3820,3857,4414
вообще,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
справедливо,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
угольник,9,0,0,0.0017027073046143367,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
любой,13,0,7,0.0009954493742889647,0.00016920473773265651,0.0012370496366166692,4,3,3,11991,3857,4414
ek,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
применять,1,1,1,0.00034054146092286734,0.00033840947546531303,0.0003092624091541673,3,3,3,3820,3857,4414
получить,4,0,2,0.0008513536523071684,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
стоить,2,0,3,0.000510812191384301,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
всякий,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
cabd,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
выделить,2,0,3,0.00021328025024882697,0.00016920473773265651,0.0006185248183083346,4,3,3,11991,3857,4414
зависимость,1,1,3,0.00034054146092286734,0.00033840947546531303,0.0006185248183083346,3,3,3,3820,3857,4414
примыкать,7,0,0,0.0013621658436914694,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
d,14,0,0,0.0010649627263045794,0.00016920473773265651,0.00015463120457708364,4,3,3,11991,3857,4414
принадлежащий,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
класс,2,0,2,0.000510812191384301,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
находиться,5,0,3,0.00042523033309709425,0.00016920473773265651,0.0006185248183083346,4,3,3,11991,3857,4414
cbad,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
третий,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
наконец,1,0,3,0.00034054146092286734,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
разбиваться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364,3,3,3,3820,3857,4414
